紅2	44	46
	客家文化主題公園	返	25.020002,121.525927
	耕莘文教院	返	25.019190,121.529035
	台電大樓	返	25.017625,121.531273
	捷運公館站	返	25.014447,121.534563
	師大分部	返	25.008325,121.537918
	武功國小(羅斯福)	返	25.003803,121.538583
	捷運萬隆站	返	25.001847,121.538865
	萬隆	返	25.000245,121.539522
	三福街口	返	24.995682,121.541098
	景美國中	返	24.992832,121.542598
	景美國小(景興)	返	24.989608,121.542585
	世新大學	返	24.988483,121.543787
	復興派出所	返	24.986780,121.546485
	考試院	返	24.987238,121.548902
	溝子口	返	24.987705,121.551690
	光輝路口	返	24.988107,121.554773
	中興公寓	返	24.988630,121.557378
	再興中學	返	24.988740,121.559127
	木柵公園	返	24.987025,121.560733
	忠順街	返	24.984738,121.561578
	國泰新村(興隆)	返	24.982530,121.562322
	國泰新村(木新)	返	24.981988,121.562062
	力行國小	返	24.981683,121.560542
	木新市場	返	24.981160,121.558503
	景美女中	返	24.980453,121.555697
	調度站中興站	返	24.985718,121.552520
254	35	40
	調度站中央站	去	24.992872,121.534133
	中正環河路口	去	24.991267,121.533808
	秀山里	去	24.990467,121.525025
	景平路景德街口	去	24.991617,121.519683
	景平路大勇路口	去	24.992170,121.517200
	經建新村	去	24.992575,121.514025
	智光商職	去	24.994767,121.513292
	中興二村	去	24.996267,121.514642
	中興新村	去	24.998267,121.516450
	得和路	去	25.000176,121.518539
	秀朗國小	去	24.999836,121.521403
	永元路	去	25.001322,121.522341
	福和橋	去	25.002950,121.522950
	公館	去	25.011808,121.538142
	臺灣科技大學	去	25.013392,121.539992
	臺大公館醫院	去	25.015233,121.542200
	自來水處(基隆路)	去	25.017358,121.544650
	和平高中	去	25.019508,121.547275
	捷運六張犁站	去	25.023583,121.551575
	喬治商職	去	25.026242,121.554525
	三興國小(臨江街觀光夜市)	去	25.028450,121.556683
	光復南路口	去	25.030683,121.557275
	三張犁	去	25.033633,121.557467
	市民住宅	去	25.036367,121.557458
	國父紀念館	去	25.038750,121.557692
	捷運國父紀念館站	去	25.041817,121.557708
	臺北市區監理所	去	25.046775,121.557758
	榮民服務處	去	25.048458,121.557775
	南京新村	去	25.049130,121.557960
	三軍總醫院松山分院	去	25.053583,121.557242
	長壽公園	去	25.053900,121.559717
	健康新城	去	25.054092,121.562458
	三民健康路口	去	25.054667,121.563867
	三民路	去	25.057500,121.563550
	民生社區活動中心	去	25.058775,121.561575
	聯合二村	返	25.058608,121.559367
	介壽國中	返	25.058400,121.556433
	公教住宅	返	25.058117,121.552942
	富錦街口	返	25.059730,121.550190
	松山機場	返	25.063033,121.552717
	民生敦化路口	返	25.058550,121.549400
	長春敦化路口	返	25.055142,121.548942
	南京敦化路口	返	25.051730,121.549590
	南京復興路口	返	25.051825,121.545225
	南京龍江路口	返	25.051900,121.541425
	南京建國路口	返	25.051958,121.537583
	捷運松江南京站	返	25.052050,121.535583
	長安松江路口	返	25.048700,121.532910
	光華商場	返	25.044800,121.532860
	捷運忠孝新生站	返	25.040800,121.532792
	仁愛新生路口	返	25.038883,121.532867
	信義新生路口	返	25.034500,121.532750
	金華新生路口	返	25.031292,121.533417
	溫州街口	返	25.026267,121.533500
	師大綜合大樓	返	25.026508,121.530517
	師大	返	25.026708,121.528092
	捷運古亭站(和平)	返	25.027008,121.524892
	羅斯福金門街口	返	25.023292,121.525283
	羅斯福浦城街口	返	25.022673,121.525878
	羅斯福辛亥路口	返	25.020365,121.528518
	台電大樓	返	25.018008,121.530867
	捷運公館站	返	25.013025,121.535842
	福和橋	返	25.003817,121.523683
	永元路	返	25.001322,121.522341
	秀朗國小	返	24.999902,121.521133
	得和路	返	25.000181,121.518361
	中興新村	返	24.998717,121.516775
	中興二村	返	24.997075,121.515383
	智光商職	返	24.994833,121.513342
	南勢角	返	24.992567,121.512783
	景平路大勇路口	返	24.991850,121.517810
	景平路景德街口	返	24.991267,121.519333
	秀山里	返	24.990267,121.524483
	中正環河路口	返	24.989983,121.533875
	調度站中央站	返	24.992875,121.534229
254區	11	12
	中央站	去	24.993509,121.534356
	中正環河路口	去	24.990696,121.533902
	秀景里	去	24.990962,121.525950
	范厝	去	24.993035,121.526187
	秀朗路三段70巷	去	24.994414,121.526362
	劉厝	去	24.995557,121.526521
	六和社區	去	24.998387,121.526707
	成功得和路口	去	24.999820,121.526810
	福和橋	去	25.002147,121.526928
	自來水博物館	去	25.014164,121.531158
	捷運公館站	去	25.014576,121.534332
	福和橋	返	25.003877,121.523431
	永元路	返	25.002057,121.522403
	秀朗國小	返	24.999930,121.521493
	得和路	返	25.000230,121.518340
	中興新村	返	24.998626,121.516532
	中興二村	返	24.996889,121.515022
	南勢角	返	24.992475,121.512154
	景平路大勇路口	返	24.991824,121.517745
	景平路景德街口	返	24.991452,121.519296
	秀山里	返	24.990312,121.524862
	中正環河路口	返	24.990988,121.534076
	中央站	返	24.993509,121.534356
255	50	49
	大崙尾山	去	25.106845,121.569875
	大崙尾山步道口	去	25.106073,121.567765
	雙溪社區	去	25.105803,121.566240
	雙溪站一	去	25.106693,121.567332
	雙溪站二	去	25.106980,121.568843
	翠山街	去	25.107480,121.568637
	明溪街	去	25.107700,121.566218
	雙溪國小	去	25.107040,121.562610
	中社路17巷	去	25.108617,121.561513
	中央路	去	25.107407,121.561472
	中社路一段61巷口	去	25.106964,121.560725
	翠山派出所	去	25.108010,121.560513
	社區發展協會	去	25.109597,121.560008
	中社路11巷	去	25.110940,121.559962
	翠山莊	去	25.111267,121.562152
	外雙溪橋	去	25.111330,121.557942
	大經橋	去	25.109040,121.557243
	劍南橋	去	25.106997,121.557445
	雙溪別墅	去	25.105323,121.557272
	至善國中	去	25.103744,121.555603
	衛理女中(原住民文化主題公園)	去	25.101684,121.552427
	故宮博物院	去	25.099933,121.549362
	外雙溪(至善)	去	25.098833,121.547657
	故宮路口	去	25.098095,121.546030
	中影文化城	去	25.097278,121.543543
	東吳大學(錢穆故居)	去	25.097462,121.541038
	梅林新村	去	25.097558,121.539922
	雙溪公園	去	25.098033,121.538172
	泰北中學	去	25.097797,121.534133
	士林官邸(中正)	去	25.096452,121.531330
	福林國小	去	25.096163,121.529738
	捷運士林站(中正)	去	25.095543,121.526597
	士林國中	去	25.094747,121.523253
	士林區行政中心(中正)	去	25.093667,121.520288
	陽明高中	去	25.092055,121.517807
	葫蘆寺	去	25.085258,121.509745
	葫蘆堵市場	去	25.082957,121.510177
	海光新村	去	25.081377,121.510520
	社子消防分隊	去	25.079425,121.511175
	污水處理廠	去	25.075928,121.511908
	鄰江里	去	25.071067,121.510935
	民族西路	去	25.068635,121.513178
	昌吉重慶街口	去	25.066098,121.513773
	捷運大橋頭站	去	25.064367,121.513730
	涼洲重慶街口	去	25.060868,121.513593
	民生重慶路口	去	25.057357,121.513743
	朝陽公園(鈕釦街)	去	25.054928,121.514233
	圓環(重慶)	去	25.052872,121.514153
	後火車站	去	25.050162,121.513515
	北平西路	去	25.048232,121.512217
	北門(台北地下街)	返	25.049300,121.510372
	南京西路口(塔城)	返	25.052890,121.510370
	南京西路口(鈕釦街)	返	25.054385,121.511780
	民生西路口(大稻埕碼頭)	返	25.057233,121.511453
	保安街口	返	25.059685,121.511322
	臺北橋	返	25.061663,121.511332
	延三觀光夜市	返	25.063560,121.511172
	延平國小	返	25.066517,121.510947
	天師宮	返	25.068208,121.510862
	鄰江里	返	25.071693,121.510857
	污水處理廠	返	25.075700,121.511900
	社子消防分隊	返	25.079453,121.511180
	海光新村	返	25.080757,121.510720
	葫蘆堵市場	返	25.083117,121.510135
	葫蘆寺	返	25.086157,121.509422
	陽明高中	返	25.091310,121.517185
	士林區行政中心(中正)	返	25.092832,121.519368
	士林國中	返	25.094675,121.523308
	捷運士林站(中正)	返	25.095262,121.525787
	福林國小	返	25.095960,121.529095
	士林官邸(中正)	返	25.096375,121.531593
	泰北中學	返	25.097295,121.533587
	雙溪公園	返	25.097798,121.538162
	梅林新村	返	25.097237,121.540647
	東吳大學(錢穆故居)	返	25.097120,121.541967
	外雙溪(至善)	返	25.098513,121.547455
	故宮博物院	返	25.100246,121.550506
	衛理女中(原住民文化主題公園)	返	25.101782,121.552620
	至善國中	返	25.103860,121.555538
	雙溪別墅	返	25.105462,121.557357
	劍南橋	返	25.107552,121.557562
	大經橋	返	25.109403,121.557237
	外雙溪橋	返	25.111788,121.558358
	翠山莊	返	25.111318,121.562353
	中社路11巷	返	25.110962,121.560152
	社區發展協會	返	25.109544,121.560001
	翠山派出所	返	25.108130,121.560415
	中社路一段61巷口	返	25.106967,121.560676
	中央路	返	25.107768,121.561758
	中社路17巷	返	25.107757,121.562353
	雙溪國小	返	25.106810,121.562810
	明溪街	返	25.107483,121.566618
	翠山街	返	25.107603,121.568952
	雙溪站二	返	25.106980,121.568843
	雙溪站一	返	25.106728,121.568090
	雙溪站	返	25.106652,121.567172
	雙溪社區	返	25.105755,121.566305
	大崙尾山步道口	返	25.106050,121.567888
	大崙尾山	返	25.106673,121.569762
255區	38	34
	大崙尾山	去	25.106845,121.569875
	大崙尾山步道口	去	25.106073,121.567765
	雙溪社區	去	25.105803,121.566240
	雙溪站	去	25.106693,121.567332
	雙溪站一	去	25.106853,121.568520
	翠山街	去	25.107480,121.568637
	明溪街	去	25.107700,121.566218
	雙溪國小	去	25.107193,121.562612
	中社路17巷	去	25.108617,121.561513
	中央路	去	25.107407,121.561472
	中社路一段61巷口	去	25.106964,121.560725
	翠山派出所	去	25.108010,121.560513
	中社路11巷	去	25.109597,121.560008
	社區發展協會	去	25.110940,121.559962
	翠山莊	去	25.111267,121.562152
	外雙溪橋	去	25.111330,121.557942
	大經橋	去	25.109040,121.557243
	劍南橋	去	25.106997,121.557445
	雙溪別墅	去	25.105323,121.557272
	至善國中	去	25.103845,121.555530
	衛理女中(原住民文化主題公園)	去	25.101207,121.551912
	故宮博物院	去	25.099933,121.549362
	外雙溪(至善)	去	25.098833,121.547657
	故宮路口	去	25.098095,121.546030
	中影文化城	去	25.097278,121.543543
	東吳大學(錢穆故居)	去	25.097462,121.541038
	梅林新村	去	25.097558,121.539922
	雙溪公園	去	25.098033,121.538172
	泰北中學	去	25.097797,121.534133
	士林官邸(中正)	去	25.096452,121.531330
	福林國小	去	25.096163,121.529738
	捷運士林站(中正)	去	25.095543,121.526597
	士林國中	去	25.094747,121.523253
	士林區行政中心(中正)	去	25.093667,121.520288
	陽明高中	去	25.091803,121.517360
	士林監理站	去	25.095120,121.514620
	第二果菜市場	去	25.096197,121.515102
	士林高商	去	25.094268,121.517200
	士林區行政中心(中正)	返	25.092832,121.519368
	士林國中	返	25.094675,121.523308
	捷運士林站(中正)	返	25.095262,121.525787
	福林國小	返	25.095960,121.529095
	士林官邸(中正)	返	25.096375,121.531593
	泰北中學	返	25.097295,121.533587
	雙溪公園	返	25.097798,121.538162
	梅林新村	返	25.097237,121.540647
	東吳大學(錢穆故居)	返	25.097120,121.541967
	中影文化城	返	25.097057,121.544711
	外雙溪(至善)	返	25.098513,121.547455
	故宮博物院	返	25.100352,121.550640
	衛理女中(原住民文化主題公園)	返	25.101782,121.552620
	至善國中	返	25.103928,121.555802
	雙溪別墅	返	25.105462,121.557357
	劍南橋	返	25.107552,121.557562
	大經橋	返	25.109403,121.557237
	外雙溪橋	返	25.111788,121.558358
	翠山莊	返	25.111318,121.562353
	中社路11巷	返	25.111027,121.560063
	社區發展協會	返	25.109500,121.559990
	翠山派出所	返	25.108130,121.560415
	中社路一段61巷口	返	25.106967,121.560676
	中央路	返	25.107768,121.561758
	中社路17巷	返	25.107757,121.562353
	雙溪國小	返	25.106593,121.563008
	明溪街	返	25.107483,121.566618
	翠山街	返	25.107603,121.568952
	雙溪站二	返	25.106980,121.568843
	雙溪站一	返	25.106728,121.568090
	雙溪站	返	25.106652,121.567172
	雙溪社區	返	25.105755,121.566305
	大崙尾山步道口	返	25.106050,121.567888
	大崙尾山	返	25.106673,121.569762
256	45	44
	明水路一	去	25.083360,121.550800
	明水路二	去	25.079518,121.552242
	明水路三	去	25.077410,121.549187
	大直抽水站	去	25.077478,121.545358
	永安里	去	25.078655,121.545652
	捷運大直站	去	25.080302,121.547860
	植福宮	去	25.081690,121.548670
	自強隧道(大直教會)	去	25.083718,121.549185
	自強隧道	去	25.085757,121.551307
	捷運劍南路站	去	25.084858,121.555147
	美麗華	去	25.084308,121.557530
	文湖國小	去	25.083798,121.562250
	治磐新村	去	25.082950,121.563757
	西湖國中	去	25.085825,121.565502
	德明財經科技大學(環山)	去	25.086597,121.568358
	環山路	去	25.086100,121.571790
	麗山新村	去	25.085254,121.573811
	麗山高中(環山)	去	25.083997,121.577098
	西湖園	去	25.084788,121.581065
	碧湖山莊	去	25.084572,121.583125
	金龍隧道口	去	25.086220,121.588993
	碧山岩	去	25.085713,121.590602
	貿商三村	去	25.085235,121.592212
	清白里	去	25.083310,121.596033
	康寧派出所	去	25.081090,121.598005
	干城一村	去	25.079533,121.599127
	金城春曉	去	25.078838,121.598577
	內湖新城	去	25.078311,121.596723
	警智新村	去	25.078777,121.595049
	康寧路一段	去	25.080080,121.592370
	成功路三段	去	25.079622,121.590002
	方濟中學	去	25.076593,121.590122
	將軍嶺	去	25.073438,121.590088
	國防醫學中心	去	25.071368,121.590013
	湖興	去	25.068270,121.590727
	上灣仔	去	25.067128,121.590515
	潭美國小(成功)	去	25.060900,121.591070
	潭美國小(新明)	去	25.060110,121.590450
	三陽公司	去	25.058247,121.587402
	新明路	去	25.057165,121.585093
	週美里	去	25.056215,121.582808
	玉成里	去	25.051580,121.581169
	松山車站	去	25.050008,121.577273
	松山農會	去	25.049973,121.575035
	饒河街觀光夜市(八德)	去	25.050085,121.571743
	饒河街觀光夜市(塔悠)	返	25.049816,121.571982
	松山農會	返	25.050203,121.574790
	松山車站	返	25.049953,121.576881
	玉成里	返	25.051123,121.581220
	週美里	返	25.056065,121.582797
	新明路	返	25.057307,121.585462
	三陽公司	返	25.058033,121.587005
	潭美國小(新明)	返	25.060152,121.590673
	潭美國小(成功)	返	25.061229,121.591262
	上灣仔	返	25.066339,121.590650
	湖興	返	25.068224,121.590929
	國防醫學中心	返	25.071087,121.590150
	將軍嶺	返	25.073973,121.589885
	方濟中學	返	25.076788,121.590288
	成功路三段	返	25.079652,121.589912
	康寧路一段	返	25.079990,121.592470
	警智新村	返	25.078670,121.595640
	內湖新城	返	25.078452,121.597322
	金城春曉	返	25.078985,121.599138
	干城一村	返	25.079655,121.599165
	康寧派出所	返	25.081055,121.597925
	清白里	返	25.083230,121.595803
	貿商三村	返	25.085012,121.592305
	碧山岩	返	25.085622,121.590487
	金龍隧道口	返	25.086210,121.588812
	碧湖山莊	返	25.084660,121.584053
	西湖園	返	25.084720,121.581228
	麗山高中(環山)	返	25.084217,121.576857
	麗山新村	返	25.085257,121.574320
	環山路	返	25.086500,121.571205
	德明財經科技大學(環山)	返	25.086445,121.567497
	西湖國中	返	25.085302,121.565488
	治磐新村	返	25.083107,121.564125
	文湖國小	返	25.084090,121.562167
	美麗華	返	25.084935,121.558082
	捷運劍南路站	返	25.085320,121.554675
	明水路一	返	25.083360,121.550800
	明水路二	返	25.079518,121.552242
	明水路三	返	25.077410,121.549187
	大直抽水站	返	25.077478,121.545358
	永安里	返	25.078655,121.545652
	捷運大直站	返	25.080302,121.547860
	植福宮	返	25.081690,121.548670
	自強隧道(大直教會)	返	25.083610,121.549268
257	64	60
	中原路	去	25.054360,121.447370
	中原中平路口	去	25.054414,121.445659
	中平國中	去	25.052050,121.444580
	新莊高中(中平路)	去	25.049710,121.444830
	新莊高中(幸福路)	去	25.048890,121.445813
	中和街口	去	25.049200,121.448990
	中港	去	25.049190,121.451160
	中港路口	去	25.049260,121.451943
	正邦社區	去	25.048850,121.452550
	中華路	去	25.047810,121.452790
	財元廣場	去	25.044810,121.453470
	復興路二段	去	25.044441,121.456924
	臺北醫院	去	25.043040,121.459760
	捷運頭前庄站(思源路)	去	25.040096,121.459908
	捷運頭前庄站	去	25.039380,121.461350
	頭前	去	25.041650,121.465060
	金陵女中	去	25.042720,121.466440
	中興街口	去	25.045280,121.469090
	捷運先嗇宮站	去	25.046440,121.471960
	五谷王廟	去	25.047450,121.474860
	重新大橋	去	25.051590,121.487610
	西門國小(臺大醫院北護分院)	去	25.042748,121.502272
	臺北護理健康大學	去	25.042010,121.503560
	內江街	去	25.041475,121.504891
	西門市場(漢中)	去	25.042130,121.507200
	寶慶路	去	25.041583,121.509980
	博愛路	去	25.043620,121.511440
	臺北郵局	去	25.046663,121.511240
	臺北車站(忠孝)	去	25.046298,121.517195
	捷運善導寺站	去	25.044844,121.522629
	審計部	去	25.044370,121.526480
	臺北科技大學	去	25.043810,121.530990
	進安公園	去	25.046250,121.537760
	中影八德大樓	去	25.046930,121.540720
	中崙	去	25.047130,121.542970
	臺安醫院	去	25.047880,121.545310
	臺視	去	25.048070,121.551100
	美仁里	去	25.048000,121.554150
	光復路口	去	25.048300,121.556680
	臺北市區監理所	去	25.048420,121.559550
	京華城	去	25.048892,121.563612
	東興路	去	25.046595,121.566472
	興雅國小	去	25.045610,121.571750
	國民住宅	去	25.045540,121.574620
	永春國小	去	25.045110,121.577660
	永吉國小	去	25.043030,121.578130
	永春里	去	25.041240,121.577980
	永春公寓	去	25.040290,121.577930
	松山商職(福德)	去	25.036150,121.578780
	松友新村	去	25.037140,121.581090
	奉天宮	去	25.037650,121.583150
	福德國小	去	25.039181,121.587280
	成福路口	去	25.039750,121.588270
	成福路口一	去	25.040987,121.588356
	玉成公園(成福)	去	25.042359,121.587113
	香檳新村	去	25.043890,121.586661
	聯合醫院忠孝院區(同德)	去	25.046197,121.586471
	修德國小	去	25.046620,121.590280
	南港公園	去	25.046080,121.592640
	南港公園一	去	25.043980,121.592690
	南港國宅四	去	25.039941,121.593520
	南港國宅三	去	25.038710,121.592740
	南港國宅二	去	25.039953,121.591098
	南港國宅一	去	25.041050,121.591250
	南港國宅五	返	25.040040,121.592600
	南港公園一	返	25.043980,121.592690
	南港公園	返	25.045840,121.592640
	修德國小	返	25.046358,121.590434
	聯合醫院忠孝院區(同德)	返	25.046330,121.586520
	香檳新村	返	25.043710,121.586750
	玉成公園(成福)	返	25.041070,121.585170
	成福路口一	返	25.041200,121.588117
	成福路口	返	25.039630,121.588662
	福德國小	返	25.038987,121.586270
	奉天宮	返	25.037890,121.583250
	松友新村	返	25.036990,121.581270
	松山商職(福德)	返	25.036400,121.578780
	永春公寓	返	25.039960,121.577617
	永春里	返	25.042090,121.577700
	永吉國小	返	25.043690,121.577570
	永春國小	返	25.045110,121.577660
	國民住宅	返	25.045453,121.574610
	興雅國小	返	25.045800,121.569810
	東興路	返	25.046410,121.566820
	京華城	返	25.048720,121.563566
	臺北市區監理所	返	25.048780,121.559580
	光復路口	返	25.048238,121.557289
	美仁里	返	25.048460,121.554150
	臺視	返	25.048180,121.550340
	臺安醫院	返	25.048290,121.545310
	中興中學	返	25.048020,121.542990
	長安龍江路口	返	25.048360,121.540890
	中山女高	返	25.048290,121.538130
	建國啤酒廠	返	25.047067,121.536379
	臺北科技大學	返	25.044472,121.531903
	審計部	返	25.043800,121.527630
	捷運善導寺站	返	25.045222,121.522230
	臺北車站(忠孝)	返	25.046395,121.517168
	重慶南路一段	返	25.044540,121.513200
	228和平公園	返	25.042150,121.513030
	衡陽路	返	25.042220,121.511270
	西門市場(成都)	返	25.042500,121.506380
	西門國小	返	25.043180,121.503880
	重新大橋	返	25.051610,121.487590
	五谷王廟	返	25.047283,121.474098
	捷運先嗇宮站	返	25.046530,121.471700
	中興街口	返	25.044740,121.468510
	金陵女中	返	25.042930,121.467000
	頭前	返	25.041283,121.464400
	捷運頭前庄站	返	25.039566,121.461174
	大眾廟	返	25.037140,121.457290
	新莊地政所	返	25.036777,121.451848
	新莊體育館	返	25.039950,121.452080
	中美市場	返	25.043950,121.453600
	財元廣場	返	25.044740,121.453310
	中華路	返	25.047810,121.452790
	正邦社區	返	25.048940,121.452660
	中港路口	返	25.049100,121.452226
	中港	返	25.049310,121.451180
	中和街口	返	25.049350,121.448890
	新莊高中(幸福路)	返	25.049208,121.445458
	新莊高中(中平路)	返	25.049650,121.444540
	中平國中	返	25.051860,121.444680
	中原路	返	25.054360,121.447370
260	55	54
	陽明山總站	去	25.152214,121.547230
	陽明山	去	25.152374,121.548384
	中山樓	去	25.151220,121.549510
	中山樓(正門)	去	25.155492,121.552561
	教師中心	去	25.149570,121.549457
	聯勤陽明山招待所	去	25.148068,121.549208
	福壽橋	去	25.145583,121.549685
	陽明山中國大飯店	去	25.142473,121.549420
	磺溪底	去	25.140787,121.549593
	文化大學	去	25.138070,121.546512
	山仔后派出所	去	25.134498,121.545840
	格致國中	去	25.130813,121.547020
	下竹林	去	25.129415,121.547615
	新安	去	25.124970,121.550135
	白雲山莊	去	25.122428,121.551930
	明德新村	去	25.119337,121.552980
	陽明山國小	去	25.117832,121.552038
	福音	去	25.113563,121.550200
	陽明教養院	去	25.110220,121.548228
	永福(林語堂故居)	去	25.109472,121.547167
	永嶺	去	25.106212,121.545028
	拔子埔	去	25.104697,121.543332
	嶺頭	去	25.102973,121.541493
	華興中學	去	25.104153,121.538355
	芝蘭新村	去	25.107492,121.537180
	岩山里(一)	去	25.103080,121.537102
	岩山里	去	25.101530,121.537710
	泰北中學	去	25.097585,121.533818
	士林官邸(中正)	去	25.096490,121.531368
	福林國小	去	25.096157,121.529560
	捷運士林站(中山)	去	25.092415,121.527692
	台電台北北區營業處	去	25.090410,121.527367
	銘傳大學	去	25.087967,121.527050
	捷運劍潭站(中山)	去	25.085233,121.525397
	劍潭	去	25.081750,121.524807
	臺北市立美術館	去	25.069615,121.523063
	大同大學	去	25.067055,121.522383
	大同公司(晴光市場)	去	25.063817,121.522365
	台泥大樓(馬偕醫院)	去	25.060682,121.523027
	國賓飯店	去	25.056198,121.522865
	中山市場	去	25.051264,121.522021
	行政院	去	25.046180,121.519845
	臺北車站(忠孝)	去	25.046353,121.517250
	中華路北站	去	25.045158,121.509072
	捷運西門站	去	25.042103,121.508212
	小南門	去	25.037742,121.506918
	聯合醫院和平院區	去	25.036397,121.506497
	大埔街	去	25.032067,121.504635
	莒光派出所	去	25.031232,121.502898
	萬大路	去	25.029842,121.500525
	西藏路口	去	25.028073,121.500508
	德昌街口	去	25.025573,121.500462
	萬大國小	去	25.023012,121.499625
	果菜市場	去	25.019247,121.497283
	華中河濱公園	去	25.016963,121.495715
	華中河濱公園	返	25.017317,121.496162
	果菜市場	返	25.020843,121.498317
	萬大國小	返	25.023397,121.499915
	德昌街口	返	25.026342,121.500500
	西藏路口	返	25.028567,121.500548
	萬大路	返	25.031022,121.500625
	莒光派出所	返	25.031223,121.503765
	大埔街	返	25.032542,121.504947
	聯合醫院和平院區	返	25.036733,121.506755
	捷運西門站	返	25.042108,121.508373
	中華路北站	返	25.045887,121.509513
	台北地下街(北門)	返	25.049155,121.510380
	臺北車站(鄭州)	返	25.048100,121.518000
	中山市場	返	25.051198,121.522402
	國賓飯店	返	25.056238,121.522802
	台泥大樓(馬偕醫院)	返	25.061573,121.522857
	大同公司(晴光市場)	返	25.064560,121.522292
	大同大學	返	25.067827,121.522738
	臺北市立美術館	返	25.072698,121.524117
	劍潭	返	25.081007,121.524340
	銘傳大學	返	25.088032,121.527387
	台電台北北區營業處	返	25.091002,121.527683
	士林官邸(中山)	返	25.094552,121.528292
	福林國小	返	25.095990,121.528865
	士林官邸(中正)	返	25.096383,121.531585
	泰北中學	返	25.097270,121.533580
	岩山里	返	25.101742,121.537720
	岩山里(一)	返	25.103423,121.537043
	芝蘭新村	返	25.106928,121.536922
	華興中學	返	25.103145,121.538878
	嶺頭	返	25.102082,121.540380
	拔子埔	返	25.105092,121.543797
	永嶺	返	25.107010,121.545377
	永福(林語堂故居)	返	25.109187,121.547030
	陽明教養院	返	25.110475,121.548645
	福音	返	25.114525,121.550667
	陽明山國小	返	25.117800,121.552128
	明德新村	返	25.120222,121.553093
	白雲山莊	返	25.122867,121.551600
	新安	返	25.124877,121.550237
	下竹林	返	25.129760,121.547602
	格致國中	返	25.131557,121.546797
	山仔后派出所	返	25.136180,121.546290
	文化大學	返	25.138753,121.546588
	磺溪底	返	25.140638,121.549608
	陽明山中國大飯店	返	25.142972,121.549303
	福壽橋	返	25.145830,121.549602
	聯勤陽明山招待所	返	25.148112,121.549128
	錫安堂	返	25.149093,121.549399
	教師中心	返	25.149721,121.549523
	中山樓(正門)	返	25.155492,121.552561
	中山樓	返	25.151390,121.549540
	陽明山	返	25.152311,121.548362
	陽明山總站	返	25.152039,121.546989
260區	46	47
	陽明山總站	去	25.151580,121.546200
	頂坪	去	25.152830,121.539360
	陽明山立體停車場(草山行館)	去	25.154480,121.539200
	第一停車場(花鐘)	去	25.157020,121.539780
	陽明山立體停車場(草山行館)	去	25.154480,121.539200
	頂坪	去	25.152830,121.539360
	陽明山	去	25.152310,121.548680
	中山樓	去	25.151220,121.549510
	教師中心	去	25.149570,121.549457
	聯勤陽明山招待所	去	25.148068,121.549208
	福壽橋	去	25.145583,121.549685
	陽明山中國大飯店	去	25.142473,121.549420
	磺溪底	去	25.140787,121.549593
	文化大學	去	25.138070,121.546512
	山仔后派出所	去	25.134498,121.545840
	臺北市格致中學	去	25.130813,121.547020
	下竹林	去	25.129413,121.547638
	新安	去	25.124970,121.550135
	白雲山莊	去	25.122428,121.551930
	明德新村	去	25.119337,121.552980
	陽明山國小	去	25.117832,121.552038
	福音	去	25.113563,121.550200
	陽明教養院	去	25.110220,121.548228
	永福(林語堂故居)	去	25.109472,121.547167
	永嶺	去	25.106212,121.545028
	拔子埔	去	25.104697,121.543332
	嶺頭	去	25.102973,121.541493
	華興中學	去	25.104153,121.538355
	芝蘭新村	去	25.107492,121.537180
	岩山里(一 )	去	25.103080,121.537102
	岩山里	去	25.101530,121.537710
	泰北中學	去	25.097585,121.533818
	士林官邸(中正)	去	25.096490,121.531368
	福林國小	去	25.096157,121.529560
	捷運士林站(中山)	去	25.092415,121.527692
	台電台北北區營業處	去	25.090410,121.527367
	銘傳大學	去	25.087967,121.527050
	捷運劍潭站(中山)	去	25.085233,121.525397
	劍潭	去	25.081750,121.524807
	臺北市立美術館	去	25.069615,121.523063
	大同大學	去	25.067055,121.522383
	大同公司(晴光市場)	去	25.063817,121.522365
	台泥大樓(馬偕醫院)	去	25.060682,121.523027
	國賓飯店	去	25.056198,121.522865
	中山市場	去	25.051264,121.522021
	臺北車站(東側門)	去	25.046353,121.517250
	臺北車站(鄭州)	返	25.048100,121.518000
	中山市場	返	25.051198,121.522402
	國賓飯店	返	25.056238,121.522802
	台泥大樓(馬偕醫院)	返	25.061573,121.522857
	大同公司(晴光市場)	返	25.064560,121.522292
	大同大學	返	25.067827,121.522738
	臺北市立美術館	返	25.072698,121.524117
	劍潭	返	25.081007,121.524340
	捷運劍潭站(基河)	返	25.085227,121.524895
	銘傳大學	返	25.088032,121.527387
	台電台北北區營業處	返	25.091002,121.527683
	士林官邸(中山)	返	25.094552,121.528292
	福林國小	返	25.095990,121.528865
	士林官邸(中正)	返	25.096383,121.531585
	泰北中學	返	25.097270,121.533580
	岩山里	返	25.101742,121.537720
	岩山里（一）	返	25.103423,121.537043
	芝蘭新村	返	25.106928,121.536922
	華興中學	返	25.103145,121.538878
	嶺頭	返	25.102082,121.540380
	拔子埔	返	25.105057,121.543837
	永嶺	返	25.107010,121.545377
	永福(林語堂故居)	返	25.109187,121.547030
	陽明教養院	返	25.110475,121.548645
	福音	返	25.114525,121.550667
	陽明山國小	返	25.117800,121.552128
	明德新村	返	25.120222,121.553093
	白雲山莊	返	25.122867,121.551600
	新安	返	25.124877,121.550237
	下竹林	返	25.129760,121.547602
	臺北市格致中學	返	25.131557,121.546797
